Store Size (sq ft),Number of Employees,Advertising Spend ($),Product Variety,Seasonality Index,Customer Foot Traffic,Price Index,Competitor Pricing,Customer Satisfaction Score,Promotional Frequency,Online Sales (%),Product Return Rate (%),Supply Chain Efficiency Index,Economic Index,Market Share (%),Customer Demographics (Age Group),Store Location Type,Weather Impact Index,Store Opening Hours,Advertising Medium Mix (%),Sales ($)
9680,79,19323,1213,4,19164,177,172,7.914752956,8,20,8.273805678,67,64.22305793,13.17493791,35-44,Rural,3.757287622,65,54,28656.30688
9044,85,19019,660,4,4688,126,140,8.657285082,6,59,15.79030227,61,88.08259945,10.34776675,35-44,Suburban,22.1449547,70,53,24579.06453
9238,85,76426,393,5,15683,219,215,7.269865465,6,57,15.16147461,81,78.73881228,21.8935812,45-54,Rural,24.80532559,90,30,35877.38271
5873,109,41863,1018,2,14080,124,121,8.32177517,1,51,7.006289811,64,85.03992308,21.28172654,45-54,Rural,1.350055772,80,57,28097.72589
5806,32,11283,1273,4,10916,151,157,8.915473274,7,21,12.26665651,66,70.89087259,10.43865584,18-24,Suburban,12.38140935,81,58,25421.6479
9592,75,19279,1255,5,6037,120,114,7.076804281,7,22,6.695106269,79,63.96037695,13.67244251,25-34,Urban,8.222137368,60,64,24677.2959
6913,50,47999,532,4,14453,117,113,7.215808711,10,18,14.29480619,87,77.30629762,7.029337341,25-34,Urban,9.841996373,80,46,28643.85333
8124,53,63780,158,4,9640,138,122,8.716728177,9,54,21.85809117,72,68.74705732,20.45421211,45-54,Rural,11.29086881,79,40,30082.18422
4157,58,23908,1068,4,1081,114,109,6.478928603,7,47,10.40409527,61,61.14555894,12.49045946,45-54,Suburban,18.49259891,68,66,23868.8985
1390,86,62584,935,3,7278,152,146,6.085784515,8,15,20.29723974,91,91.96180741,4.851957029,25-34,Rural,14.78249258,86,36,29983.16578
5430,27,51225,298,2,17078,137,150,8.726667015,4,52,8.668548312,85,73.79157975,4.690699265,18-24,Urban,24.03002721,88,55,29861.90834
9820,106,38952,314,5,16536,151,149,8.464774722,9,60,18.47469855,62,92.36578706,10.34729967,25-34,Urban,8.319114981,92,52,29239.21434
8686,97,38663,997,5,18790,171,158,8.917749098,1,52,23.310748,72,73.70157912,22.67242583,25-34,Urban,13.53760206,60,47,30273.53366
5232,74,62381,571,2,8410,127,116,6.174713348,8,19,11.47856163,80,77.83988489,1.739625748,35-44,Urban,20.33321327,62,58,29346.54576
9007,46,48929,346,2,16926,243,227,6.468531991,3,32,23.00823276,96,99.76401207,8.475466102,25-34,Rural,9.325710425,91,68,34795.26899
2521,112,10343,481,2,16500,217,222,6.315937677,1,24,15.10841853,82,97.5752106,5.712098608,45-54,Urban,11.63248002,79,63,29035.66918
2500,72,77173,1090,2,2480,243,244,8.050248397,2,54,11.33610266,66,63.58449353,28.73785682,18-24,Suburban,17.12436382,76,67,34877.7379
7737,58,40791,1362,1,10271,134,136,7.818030221,6,32,22.9301647,76,93.43276932,21.45316652,25-34,Urban,21.51860547,96,37,27930.24092
4294,84,30134,1026,5,4598,244,236,7.078005598,5,49,5.640745335,87,69.52017418,7.763747839,35-44,Urban,10.39203676,97,50,30739.99365
6085,36,48101,1490,1,16032,198,186,6.172270438,3,46,5.560377025,89,53.5624369,7.016356978,45-54,Urban,13.2987618,69,50,31866.77165
3419,49,70443,1291,4,8993,151,150,7.918985952,9,43,16.99659208,64,78.78905074,25.88288582,45-54,Rural,24.37805713,88,65,30960.42987
4042,72,58530,659,4,11895,239,246,7.710361455,8,25,20.93501435,83,98.85259297,6.516574196,35-44,Suburban,1.061729049,91,46,34465.0778
5497,32,47799,1174,5,16367,182,198,6.338709633,3,54,20.03092615,66,98.71568435,29.91471681,45-54,Suburban,11.20571792,72,45,31210.9165
2466,40,5827,788,4,8644,147,150,8.726729113,2,60,6.589390067,93,56.32326891,9.18679048,35-44,Rural,15.89954628,90,44,24219.52286
4561,38,97143,479,2,12948,121,133,6.596849129,8,50,24.00502387,92,88.56183333,3.445648731,45-54,Rural,0.210686439,63,44,33390.48342
1614,72,63653,573,1,19142,222,221,8.230527456,5,56,19.06127075,86,90.14165221,21.03731493,45-54,Urban,14.91966254,77,69,34982.80487
6392,38,14699,1203,2,3599,226,235,8.655227588,9,41,23.98224107,73,68.43723922,18.67964098,45-54,Urban,1.404998867,70,46,28080.33561
8693,76,92419,796,4,6813,151,139,7.738424972,1,47,11.58195518,78,82.92975906,29.9948428,45-54,Urban,21.43895992,77,30,33118.17256
4223,44,6313,1490,1,4853,178,174,6.740546716,10,49,18.87878256,97,74.40797391,24.26048659,35-44,Urban,20.17715239,100,42,25149.97887
8138,105,14598,1010,2,19676,228,243,6.927745553,3,55,22.19877493,71,61.39465489,13.43625946,25-34,Urban,0.80637842,96,67,30665.62274
3667,50,29807,1059,5,2501,165,158,8.657242601,5,14,12.60928446,62,88.06321406,20.621732,45-54,Urban,1.220100614,92,39,26451.73903
8980,100,71423,577,2,9422,163,161,6.894771469,2,26,24.29719838,66,63.13763539,24.71763415,35-44,Urban,18.84034829,96,62,31753.82255
1130,74,70390,1103,4,8550,107,93,8.23857145,3,31,10.29985582,94,67.02238765,15.89806924,35-44,Rural,9.238622314,62,55,29445.11944
3983,42,46226,1025,1,5250,124,106,8.970495637,4,48,11.31227252,84,59.50092025,8.913272071,35-44,Rural,14.3756447,60,41,27063.17471
5278,51,60550,806,5,7991,193,205,8.999450158,4,50,23.40657153,74,85.96356519,7.093063626,25-34,Urban,6.758206744,78,48,31666.52249
8126,81,81072,1337,1,17498,114,125,7.600439245,9,57,24.39319493,78,72.93620269,9.563161662,18-24,Rural,4.324221903,65,44,32387.18963
9230,93,4558,1492,5,5406,221,211,8.47966739,1,27,10.70391497,78,72.16866274,25.59399467,35-44,Suburban,7.401927939,69,34,27265.72346
8694,29,76308,953,1,19731,174,155,8.970749604,9,37,7.727800793,82,80.22814334,12.0325388,35-44,Urban,6.167842506,96,31,34374.70814
7640,119,51113,1237,4,2041,203,208,7.12401867,9,22,20.18110819,70,57.86317236,9.313260598,35-44,Suburban,11.20768596,71,43,30315.35078
6468,91,53999,1116,5,7927,137,120,6.757228755,6,59,23.59330533,80,94.90769448,24.37072961,25-34,Urban,18.66690413,76,58,28940.20917
1920,73,56878,853,3,17395,214,210,6.342700068,1,51,17.01427287,93,73.25544781,1.925689911,45-54,Urban,13.8532352,86,30,33599.50585
8564,71,37343,602,1,8871,138,134,6.422698914,6,10,17.69037909,98,68.32634293,18.22478986,25-34,Suburban,15.2294577,61,42,27451.20837
9684,39,59219,916,1,7375,207,214,8.560669091,8,59,20.25886668,66,56.33453045,26.33532229,35-44,Urban,11.75196491,84,61,32207.87184
9502,51,36186,687,2,4676,116,125,7.766169271,5,28,8.061696377,86,58.39771022,12.89242872,18-24,Urban,8.118341005,87,63,26010.57611
9930,33,37966,1434,5,14017,234,253,8.621127526,5,43,24.46937793,82,96.0180157,8.810226679,35-44,Urban,3.587720634,96,43,32780.03525
4241,69,34769,807,3,4065,217,219,8.368365267,1,13,12.28658769,97,72.83085167,15.25956301,45-54,Rural,8.864136478,96,67,29663.10842
1545,47,54218,1167,4,3036,138,141,8.02123389,1,52,17.56480852,79,86.10919597,21.80683786,18-24,Suburban,16.62996541,76,67,27965.74216
5346,72,20229,1369,2,4046,134,142,7.827936576,8,12,14.37232041,86,54.02581763,15.98156133,18-24,Suburban,18.34443557,64,44,24665.86792
4810,43,76209,1207,3,17924,150,133,6.145016713,5,50,14.3636196,67,82.17322721,1.221530844,25-34,Suburban,11.7295386,78,68,32927.3365
8206,98,28877,306,5,1076,146,163,8.616825588,8,19,19.05488744,96,96.07595962,3.271412127,25-34,Suburban,16.12493186,63,35,25787.80596
3032,41,59001,250,3,16880,135,143,7.253526185,10,37,24.89324598,62,64.99817254,21.91852427,45-54,Urban,5.263527047,98,58,30313.64421
9436,49,98137,767,1,17407,163,161,7.679360571,2,43,18.18119701,61,78.95702504,12.59858871,25-34,Rural,21.50165802,97,66,35702.85692
1271,82,39084,627,1,18059,194,200,6.065860506,4,48,20.88118263,81,97.01095522,23.75849911,45-54,Rural,21.64841127,89,48,30960.11149
4511,23,82780,264,2,5267,204,212,8.808220506,10,56,5.552321145,65,85.96612769,19.83520751,18-24,Urban,8.008198182,91,30,33888.8329
2771,96,93892,1016,5,6988,112,127,8.708221383,9,28,21.20854738,98,53.11627512,17.8639592,18-24,Suburban,13.69280598,96,50,31725.90921
5361,78,17806,1268,5,9680,245,259,7.62983409,3,51,10.99951764,99,68.93685736,27.13987988,18-24,Suburban,15.16655071,86,68,30448.54173
8069,106,89635,1109,3,2485,248,233,7.7319349,6,55,7.534036901,95,54.2886378,1.618340131,45-54,Urban,11.81075097,91,47,36747.28533
1920,27,38034,136,2,15713,211,213,8.115051637,7,45,7.266681709,83,93.06587981,5.495996481,25-34,Urban,22.77855384,70,56,31306.44494
9190,101,41317,432,5,3419,164,182,6.794084689,3,52,18.59749628,71,81.08313506,19.10690271,25-34,Urban,18.49292367,100,57,27961.69094
4430,31,56468,502,1,16312,107,94,6.665746868,1,12,24.95233672,76,97.81908724,2.90901335,25-34,Rural,16.81276232,72,37,29405.15403
5435,50,20094,513,3,4495,147,128,8.02206884,2,32,18.32390197,81,50.98781646,19.70414407,35-44,Urban,13.00233054,94,60,25092.41007
4760,97,58796,144,4,18140,184,176,6.313267338,10,26,10.246963,78,71.15436849,29.53951123,18-24,Urban,2.121183248,76,41,32503.77551
3050,53,11589,305,1,11716,142,161,7.362186014,7,16,9.06611942,68,55.21820498,26.48543487,18-24,Urban,2.695534441,89,35,25001.74691
2165,101,58221,161,2,13442,184,184,7.478281272,7,35,15.51914199,71,67.52439113,18.1365908,35-44,Suburban,7.475221556,77,55,31568.58115
9567,117,2657,519,5,19163,118,128,7.144010931,1,52,6.300785987,91,58.09434117,26.92532355,18-24,Rural,5.288056709,96,45,24917.09971
3033,94,99300,967,1,13961,122,137,6.555804527,10,27,12.98661666,90,66.439688,4.371776387,18-24,Suburban,23.8132743,89,59,33646.60465
7467,95,40531,919,4,11307,214,231,7.065948793,7,55,18.32469808,76,90.96310024,14.18613078,35-44,Urban,10.24531297,85,48,31343.31363
1145,68,53227,118,4,7487,149,155,7.012671761,10,55,24.35324552,82,58.03496632,13.43160736,18-24,Suburban,21.91513597,75,47,28716.24051
5388,98,4164,464,2,10664,142,157,7.497797024,6,15,13.51306896,69,73.68323785,10.75698002,25-34,Suburban,20.45199209,70,53,24293.27912
8832,76,94078,1423,1,17360,198,200,8.024042525,6,40,9.004478808,89,96.0791567,1.005840546,35-44,Suburban,20.31425682,63,49,36995.18354
9623,114,84973,1130,3,17642,203,203,8.904705371,7,38,21.34724807,78,99.93896439,26.83984154,18-24,Suburban,5.392688129,100,36,36368.33056
9896,112,42247,527,1,5075,215,207,6.432489781,7,18,19.8839905,85,62.53205591,23.55349169,25-34,Urban,11.18304533,74,36,30620.7993
9173,45,20601,1240,4,18502,150,166,8.61905133,1,44,22.19407776,85,96.77840854,19.93286795,45-54,Urban,7.948799791,71,45,27811.18825
3632,37,94966,679,2,16285,205,210,6.852534001,10,26,9.294374551,70,63.06943404,4.740038472,18-24,Urban,24.2602751,86,43,36739.80754
5494,115,51599,645,2,8631,211,230,7.77411831,5,21,13.09664392,79,70.67642495,11.96794888,35-44,Rural,21.91860753,63,41,31687.8417
9056,105,72545,424,3,4017,171,157,7.640210844,8,45,24.63108875,63,93.89618061,27.80548292,25-34,Suburban,6.248091524,94,58,31457.71021
8511,57,5552,154,2,19042,238,256,7.670845256,8,57,8.160846396,71,89.30880525,18.89095855,45-54,Suburban,7.83800902,80,44,30279.25508
2828,100,10417,877,2,19181,179,180,8.170075835,3,33,18.42901638,84,92.87437786,18.49890556,45-54,Rural,13.22273094,95,37,27681.63633
5805,106,59579,1091,2,1784,148,166,7.145064917,3,19,9.743689231,69,90.01283397,27.48067067,18-24,Rural,6.965144628,61,68,28822.91371
1806,107,69207,141,2,6691,146,148,6.95729989,7,39,15.00318013,81,61.75305025,17.23517802,45-54,Urban,20.61324916,98,38,30140.73604
8486,69,73055,1420,2,16765,171,180,8.55850372,4,38,21.01019292,66,77.93975577,18.33107421,35-44,Urban,20.48078195,87,57,33428.51431
9202,27,79270,330,4,4196,106,103,6.660285121,6,48,14.77172105,83,69.26253592,11.02575514,45-54,Rural,18.10851095,93,56,29983.53714
2868,60,4722,552,1,10552,165,162,6.540738112,9,19,21.10963387,61,72.98554842,11.77178695,18-24,Rural,17.23275512,92,36,25032.64619
8878,25,71442,493,5,9532,176,165,6.04682231,10,48,13.52669811,91,57.69781511,20.88259901,45-54,Suburban,13.68253769,67,43,32333.44815
6690,88,96632,1481,2,17946,161,179,6.631733346,2,37,24.9870586,80,65.78837796,10.29262128,18-24,Rural,8.677806428,67,40,35471.34367
8827,63,41031,1251,5,5746,137,146,7.5555943,2,27,13.71656468,66,92.88235607,17.2141297,45-54,Urban,20.92346132,81,61,27361.30945
6429,83,80235,790,5,3999,224,229,7.615526619,6,50,7.987589573,67,94.87792049,9.096704044,25-34,Urban,21.47080428,86,57,34644.4102
4564,48,22438,491,4,18577,183,169,6.763261474,3,59,13.03739031,97,80.50765419,5.817631901,18-24,Urban,1.237736722,87,35,29020.42893
2389,47,59819,1316,2,12302,128,114,6.21682251,1,26,19.85186369,80,74.91336285,14.17767131,35-44,Rural,9.965485348,70,64,29611.71822
8274,30,44856,703,5,17452,213,197,8.233922389,2,20,21.95875516,67,85.64198441,7.30593436,35-44,Suburban,0.665689511,86,35,32607.47394
1824,84,34576,980,2,16595,178,158,8.273926046,7,10,14.20206598,84,80.44266251,27.05633485,45-54,Suburban,20.98693487,60,53,29555.1466
3265,38,42938,1201,3,19812,122,119,8.993509189,4,26,16.88953682,87,99.18375032,9.804776009,25-34,Urban,4.427331163,98,38,29059.12491
1936,28,50028,184,3,7200,205,197,8.700088712,2,45,21.89780136,87,59.50443961,18.32466077,45-54,Urban,16.84666912,87,31,30792.28162
7402,46,60807,1153,3,6396,230,234,8.778186194,8,45,21.2709236,90,72.45223631,8.639813376,45-54,Rural,8.934395442,86,67,33470.80494
4845,53,50877,148,5,14410,200,219,8.394611477,4,55,18.15447811,95,95.91202511,8.482558619,25-34,Urban,20.40163633,67,43,32070.03347
2796,63,98783,1268,3,14203,107,94,7.84650856,4,18,21.30054209,84,95.736853,11.16844636,18-24,Suburban,12.74217251,83,60,33334.40716
9245,87,44461,168,4,4598,185,174,6.385637873,2,54,16.51821517,96,74.76734233,27.56036245,35-44,Suburban,8.110048111,99,59,29390.30303
8214,119,94474,1181,4,11564,216,227,7.866939892,1,37,5.092963379,97,56.7404501,12.35343441,25-34,Suburban,8.096766681,95,56,36861.05054
1726,101,41469,796,5,13748,128,124,6.167867581,1,57,5.825335688,71,90.74789837,24.81672761,45-54,Rural,8.173181061,83,65,27964.80396
3736,34,84136,578,2,17957,101,118,8.655897334,3,42,24.59616798,96,79.25825933,6.721644162,18-24,Urban,19.71448042,81,60,32261.09887
2913,70,21435,919,1,8636,212,206,7.445464006,6,12,7.89984084,96,88.65830079,2.396916751,45-54,Suburban,17.77788997,69,35,28763.19687
8657,32,85117,1419,2,18862,164,158,8.092418496,7,60,13.09032818,90,73.12618157,23.66865972,18-24,Urban,7.980352684,63,47,34742.77618
3466,102,15191,1294,2,11265,207,226,6.156730991,9,17,23.6762255,77,60.1941961,16.71437203,35-44,Urban,12.25520222,67,43,28142.29192
8312,68,85726,246,2,10705,119,118,7.602745269,5,59,8.900789695,85,51.19947037,15.60804858,35-44,Urban,1.903834638,98,49,31842.21662
9194,89,28386,1429,2,15298,136,130,6.903790194,9,15,21.87582689,65,77.95691344,8.893969628,18-24,Urban,20.68750671,74,40,27473.55712
8906,75,32721,1115,1,19580,171,185,6.854904797,8,15,21.36535136,68,58.05230894,3.097193431,35-44,Rural,6.648870236,67,66,29743.46411
5876,95,55786,708,3,10703,126,111,7.168967744,1,38,24.72659309,70,59.35686043,15.00294105,45-54,Suburban,22.23062855,88,69,28952.92975
8287,70,14704,545,2,14336,222,231,6.001918383,3,46,10.63363667,90,71.81528155,26.14956441,18-24,Urban,14.91991733,98,33,29626.90765
1892,56,57635,320,4,9166,233,220,7.399982645,8,21,11.30650711,61,72.10385367,4.480638397,45-54,Urban,14.19550406,94,35,33290.94867
5675,36,3123,1389,5,17116,144,154,7.459700051,9,18,23.05756002,88,63.71935451,27.9459555,18-24,Urban,4.067968558,100,52,25355.54694
2933,77,91710,194,5,7050,182,193,8.589392748,4,50,9.681581184,64,56.59611042,8.967143327,45-54,Suburban,1.73838399,73,37,33836.04973
2380,106,63993,361,4,12184,245,239,7.345576824,6,58,15.95801914,82,97.24763759,16.43340249,35-44,Rural,13.81541452,91,59,35295.55023
2290,109,81122,996,2,13712,219,216,7.090668882,4,28,19.14689918,95,56.58203079,2.928743469,25-34,Suburban,11.69972808,66,65,35677.25158
2640,48,98512,1194,1,9484,164,156,8.984241154,9,26,10.43768491,66,67.53862923,13.32635122,45-54,Urban,2.992075839,92,40,34244.68095
8490,52,26416,318,3,3593,124,127,7.713639974,2,57,23.76825891,72,65.24339963,4.651038706,18-24,Urban,20.88969306,94,34,25005.54376
2218,79,2814,191,5,11315,126,145,7.417839626,6,53,18.31395096,69,93.31689485,2.391239796,35-44,Urban,10.43100298,86,32,23644.06423
6016,110,79537,226,3,16200,234,227,7.487807504,3,41,5.942786165,95,70.50312242,29.03017311,18-24,Suburban,6.51144501,60,44,36910.71347
7881,108,51258,179,1,10107,205,212,8.427543893,10,44,7.714750625,75,56.20217496,22.17274153,45-54,Urban,19.70680233,65,31,31596.60038
1954,74,17508,1361,5,4869,143,133,7.022029107,4,23,8.815631402,74,50.51305142,21.85267391,18-24,Urban,22.82660392,61,31,24598.79482
8291,29,86166,1082,3,16447,206,191,7.167481388,2,58,9.89914728,78,86.09748017,3.625940995,18-24,Urban,7.64906758,66,37,36306.30369
1974,66,79916,1495,1,8971,135,139,8.267620078,8,25,19.6135474,80,85.72505463,27.95116521,45-54,Suburban,19.39874714,67,59,31379.15391
5133,42,36699,1015,3,3989,246,226,6.218951219,10,30,6.778704895,94,70.88918357,14.61458694,35-44,Urban,16.31299143,88,34,31486.81668
6370,104,47335,585,2,6340,105,109,8.595507474,8,21,12.01189345,74,56.31540002,25.71623797,35-44,Rural,24.74319459,75,59,26877.27864
4972,40,47806,793,1,10643,108,89,7.290608089,1,33,23.22766647,73,68.58169063,1.365431932,45-54,Suburban,5.099817685,88,39,27635.27806
6295,32,78853,124,3,4823,112,123,7.743878927,10,43,16.13335373,88,79.49412255,9.647987959,35-44,Suburban,24.01697486,90,62,30099.94411
9228,52,64768,255,2,14454,140,132,8.272428478,6,17,10.30993128,64,85.19714709,29.88536654,25-34,Urban,7.881801418,81,53,31064.29938
4020,43,36739,731,2,4932,227,239,6.798155767,1,53,24.14112593,77,53.91199462,13.40730324,18-24,Urban,10.29885745,69,48,30342.29329
9987,30,35785,1180,1,11220,165,176,8.670942625,6,30,9.886317839,60,77.81537353,26.76631263,45-54,Suburban,8.970645354,63,59,28645.76914
5036,36,32980,118,4,9554,184,187,8.937674917,7,57,23.10199243,86,63.80620392,10.5119521,25-34,Urban,6.711267427,84,54,28636.26008
6068,87,90335,1316,5,3429,123,129,7.482823084,2,17,19.51539347,86,80.86331436,16.23454484,18-24,Urban,17.33056454,72,40,31402.1867
6233,66,95702,336,1,8444,143,126,8.810812095,9,37,19.81042074,84,82.40700614,25.77235291,45-54,Urban,14.72863302,76,64,33284.95231
1317,44,86016,376,2,11510,205,208,6.003385868,8,25,20.29878637,80,95.53018509,18.56879625,35-44,Urban,7.642298642,99,30,35161.68007
3396,113,2609,1350,2,12277,197,199,8.682713489,9,19,15.13138624,73,70.51891877,22.03057794,45-54,Urban,3.305311413,67,46,26582.21444
3162,92,67253,844,1,11537,159,167,6.933135959,10,24,21.29157452,79,76.87953301,7.636162922,45-54,Rural,7.934390943,82,60,31322.01246
3745,40,86481,651,4,8147,108,121,6.934486274,4,13,21.72386196,87,63.41075614,5.520822686,18-24,Urban,9.530782792,66,35,31070.80943
2591,103,92128,1446,5,8631,229,229,6.684266594,4,35,12.20973443,80,64.32785121,7.678886859,18-24,Urban,9.516336078,91,42,36591.54281
7183,102,29141,1276,3,4598,155,164,6.951041703,8,24,13.00689036,82,52.30168908,15.29841074,18-24,Urban,8.931488344,83,55,26446.67881
4930,102,31009,738,1,5329,121,126,6.640453751,1,45,22.77513437,70,64.30344711,24.22797818,25-34,Suburban,1.218062656,60,65,25474.94371
2312,31,7782,336,5,7718,180,179,8.717607319,8,41,15.49458521,61,53.19143448,11.26582166,35-44,Suburban,11.6008277,95,34,25425.91382
5311,56,93072,1097,5,10923,199,194,8.697071182,7,52,22.33886992,79,98.19578953,17.37965768,45-54,Urban,20.90520243,86,43,35746.34339
8314,61,26933,154,2,14782,112,94,6.306633945,7,47,17.53538924,83,81.21316177,24.33956137,45-54,Suburban,4.509157296,65,44,26491.68681
3383,36,78154,783,3,17476,170,186,6.428575287,9,13,16.87135513,84,58.65742806,7.924517517,35-44,Urban,3.641433586,90,41,33685.99737
4239,67,9307,208,1,1051,115,134,8.586055917,10,50,5.619619066,96,55.83831799,26.60629631,45-54,Suburban,11.79627638,71,37,22457.96658
3139,47,93207,1307,2,17702,144,148,7.196813313,7,18,10.55788796,81,68.50613102,28.63938705,18-24,Suburban,9.265075304,85,60,34309.98764
2704,60,76874,1491,2,11184,164,166,6.507815032,2,44,15.04115294,83,65.38236623,2.130133938,45-54,Suburban,14.03201602,84,55,32409.70063
7924,118,39346,1321,4,13468,238,218,7.532008207,1,37,16.74634344,74,63.96273905,2.714222192,35-44,Suburban,23.67685774,63,58,32774.84569
1362,66,51772,1494,5,16479,169,181,7.25000415,1,46,17.60869058,71,73.40980225,3.637831844,25-34,Urban,19.02215626,65,33,30812.20356
3604,37,73084,472,1,8210,247,241,6.657484661,7,56,19.3244565,90,95.64369215,23.52628385,25-34,Suburban,17.17645383,72,57,35813.12382
5286,97,41149,1072,1,13934,198,194,8.162256655,5,18,18.12466865,90,78.40251272,6.49077141,35-44,Urban,10.39842361,84,54,30912.53695
4738,118,87700,300,1,4956,200,213,7.893867937,4,11,21.97153415,89,76.06157523,22.04518361,45-54,Rural,7.18399591,90,69,34216.10651
3469,90,28526,948,2,7057,204,200,6.298984841,5,12,10.90940686,79,90.32742176,13.79700603,45-54,Urban,13.50660258,81,61,28806.52158
